"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: enableInterning","Param: enableParallel","Param: interningEnabled","Param: mergePolicy","Param: parallelEnabled","Param: searchString","Param: unmatchedPolicy"
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,136906.786142,4403.126924,"ops/s",false,true,,UNION,,nosuchstring,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,467972.932254,29015.699273,"ops/s",false,true,,UNION,,washington,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,469447.493087,24474.168731,"ops/s",false,true,,UNION,,washington,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,20911.846321,739.858352,"ops/s",false,true,,UNION,,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,20447.351495,619.952126,"ops/s",false,true,,UNION,,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1392.968027,136.099017,"ops/s",false,true,,UNION,,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1352.155470,29.848149,"ops/s",false,true,,UNION,,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,853.701782,15.561642,"ops/s",false,true,,UNION,,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,820.693422,21.625907,"ops/s",false,true,,UNION,,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,334642442.155552,5068542.703427,"ops/s",false,true,,INTERSECTION,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,342730551.170073,7008251.558928,"ops/s",false,true,,INTERSECTION,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,859021.366454,19695.263414,"ops/s",false,true,,INTERSECTION,,nosuchstring,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,133982.385963,3434.054028,"ops/s",false,true,,INTERSECTION,,nosuchstring,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,497469.401229,11132.472811,"ops/s",false,true,,INTERSECTION,,washington,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,476620.610450,15514.622388,"ops/s",false,true,,INTERSECTION,,washington,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,30013.864578,1061.813223,"ops/s",false,true,,INTERSECTION,,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,30015.629266,717.232501,"ops/s",false,true,,INTERSECTION,,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,3449.877479,66.046803,"ops/s",false,true,,INTERSECTION,,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,3451.218600,63.508182,"ops/s",false,true,,INTERSECTION,,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2289.114882,21.025902,"ops/s",false,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2284.236284,27.252788,"ops/s",false,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,344782784.381088,6778198.523401,"ops/s",false,false,,UNION,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,352998138.736822,1420192.113626,"ops/s",false,false,,UNION,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,877713.654751,32167.448047,"ops/s",false,false,,UNION,,nosuchstring,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,133750.804235,3377.753552,"ops/s",false,false,,UNION,,nosuchstring,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,470765.679554,21954.888019,"ops/s",false,false,,UNION,,washington,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,452705.567809,41694.493833,"ops/s",false,false,,UNION,,washington,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,91488.009618,2646.947787,"ops/s",false,false,,UNION,,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,94314.771558,4257.584232,"ops/s",false,false,,UNION,,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2643.568981,50.889152,"ops/s",false,false,,UNION,,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2575.677720,250.565617,"ops/s",false,false,,UNION,,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,909.954998,75.161693,"ops/s",false,false,,UNION,,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,862.593018,27.474932,"ops/s",false,false,,UNION,,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,339383819.518616,24339769.406679,"ops/s",false,false,,INTERSECTION,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,346113276.872005,7163794.325331,"ops/s",false,false,,INTERSECTION,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,875968.441154,28752.009203,"ops/s",false,false,,INTERSECTION,,nosuchstring,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,125482.458346,7713.414163,"ops/s",false,false,,INTERSECTION,,nosuchstring,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,456602.064849,43113.358428,"ops/s",false,false,,INTERSECTION,,washington,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,473886.499274,32003.870980,"ops/s",false,false,,INTERSECTION,,washington,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,120515.123410,4907.714504,"ops/s",false,false,,INTERSECTION,,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,122080.153870,8212.883430,"ops/s",false,false,,INTERSECTION,,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,3127.584100,55.365692,"ops/s",false,false,,INTERSECTION,,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2926.216091,195.145005,"ops/s",false,false,,INTERSECTION,,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1193.823315,20.787447,"ops/s",false,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1182.960259,49.065870,"ops/s",false,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,67.960290,1.304073,"us/op",,,true,UNION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,68.678605,2.057195,"us/op",,,true,UNION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1550.474700,16.275278,"us/op",,,true,UNION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1557.280077,57.842075,"us/op",,,true,UNION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,4705.808264,184.960763,"us/op",,,true,UNION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,4750.068547,134.385842,"us/op",,,true,UNION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,24.700033,0.512485,"us/op",,,true,UNION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,24.782072,0.267587,"us/op",,,true,UNION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,648.287766,7.533489,"us/op",,,true,UNION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,656.115397,12.724786,"us/op",,,true,UNION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1888.907639,19.325965,"us/op",,,true,UNION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1895.631794,7.392245,"us/op",,,true,UNION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,46.812729,1.017257,"us/op",,,true,INTERSECTION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,49.667860,1.071451,"us/op",,,true,INTERSECTION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,785.431428,19.466544,"us/op",,,true,INTERSECTION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,769.152603,18.008980,"us/op",,,true,INTERSECTION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,2272.519157,32.482593,"us/op",,,true,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,2297.042020,34.849080,"us/op",,,true,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,20.146846,0.320151,"us/op",,,true,INTERSECTION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,18.606090,0.703943,"us/op",,,true,INTERSECTION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,569.591006,9.478297,"us/op",,,true,INTERSECTION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,570.962289,4.667905,"us/op",,,true,INTERSECTION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1490.040479,25.988857,"us/op",,,true,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1558.832671,42.972236,"us/op",,,true,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,70.810945,2.417767,"us/op",,,false,UNION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,72.084654,1.692914,"us/op",,,false,UNION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1619.363810,13.471904,"us/op",,,false,UNION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1630.247091,31.527308,"us/op",,,false,UNION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,5024.986381,128.777939,"us/op",,,false,UNION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,4901.173332,168.870281,"us/op",,,false,UNION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,27.287274,0.945294,"us/op",,,false,UNION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,26.696410,0.611272,"us/op",,,false,UNION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,695.298561,6.388906,"us/op",,,false,UNION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,690.298351,16.871869,"us/op",,,false,UNION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1992.278642,42.525161,"us/op",,,false,UNION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,2014.247772,20.606172,"us/op",,,false,UNION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,49.024998,0.963888,"us/op",,,false,INTERSECTION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,49.438258,1.122100,"us/op",,,false,INTERSECTION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,781.799013,11.425627,"us/op",,,false,INTERSECTION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,787.906190,71.016676,"us/op",,,false,INTERSECTION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,2234.575046,36.773743,"us/op",,,false,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,2240.971068,30.899455,"us/op",,,false,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,19.938755,0.388390,"us/op",,,false,INTERSECTION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,20.302808,0.603974,"us/op",,,false,INTERSECTION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,602.190095,11.606344,"us/op",,,false,INTERSECTION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,611.077661,10.618374,"us/op",,,false,INTERSECTION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1572.977217,30.640201,"us/op",,,false,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1597.384705,61.224516,"us/op",,,false,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,50.959421,1.133502,"us/op",,,true,UNION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,51.527613,2.005250,"us/op",,,true,UNION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,734.745642,42.954496,"us/op",,,true,UNION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,743.526205,9.631215,"us/op",,,true,UNION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,1230.670911,16.776108,"us/op",,,true,UNION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,1205.378331,73.882972,"us/op",,,true,UNION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,11.872185,1.399164,"us/op",,,true,UNION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,11.641654,0.544101,"us/op",,,true,UNION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,401.860078,28.446559,"us/op",,,true,UNION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,394.113958,13.558912,"us/op",,,true,UNION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,1117.348627,27.042373,"us/op",,,true,UNION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,1143.626867,17.609806,"us/op",,,true,UNION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,32.416214,0.601186,"us/op",,,true,INTERSECTION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,33.138205,0.973284,"us/op",,,true,INTERSECTION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,301.613129,9.111368,"us/op",,,true,INTERSECTION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,295.021428,12.000703,"us/op",,,true,INTERSECTION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,467.057307,5.900225,"us/op",,,true,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,448.791224,15.959563,"us/op",,,true,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,8.591196,1.198804,"us/op",,,true,INTERSECTION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,8.651854,0.409851,"us/op",,,true,INTERSECTION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,323.722753,9.785066,"us/op",,,true,INTERSECTION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,321.969339,8.556388,"us/op",,,true,INTERSECTION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,828.126821,20.919657,"us/op",,,true,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,863.826941,62.158086,"us/op",,,true,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,48.239606,3.883325,"us/op",,,false,UNION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,48.943257,1.920172,"us/op",,,false,UNION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,719.887535,48.486688,"us/op",,,false,UNION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,725.480913,27.973602,"us/op",,,false,UNION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,1159.450020,32.277998,"us/op",,,false,UNION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,1181.391867,29.155657,"us/op",,,false,UNION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,11.089688,0.130812,"us/op",,,false,UNION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,11.468526,0.505632,"us/op",,,false,UNION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,376.458127,6.514361,"us/op",,,false,UNION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,378.942963,22.311573,"us/op",,,false,UNION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,1109.926566,49.758559,"us/op",,,false,UNION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,1164.415098,67.501108,"us/op",,,false,UNION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,33.348147,1.064131,"us/op",,,false,INTERSECTION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,33.547739,0.799755,"us/op",,,false,INTERSECTION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,300.276871,2.030725,"us/op",,,false,INTERSECTION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,297.033846,9.782900,"us/op",,,false,INTERSECTION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,448.171713,7.510867,"us/op",,,false,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,451.351435,5.297258,"us/op",,,false,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,8.286651,0.406249,"us/op",,,false,INTERSECTION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,8.240255,0.284568,"us/op",,,false,INTERSECTION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,320.609747,10.771037,"us/op",,,false,INTERSECTION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,317.632129,4.480001,"us/op",,,false,INTERSECTION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,820.689551,43.813055,"us/op",,,false,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,808.857350,16.239312,"us/op",,,false,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
