"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: enableInterning","Param: enableParallel","Param: interningEnabled","Param: mergePolicy","Param: parallelEnabled","Param: searchString","Param: targetInstance","Param: targetSize","Param: unmatchedPolicy"
"com.zigurs.karlis.utils.search.bench.AddDeleteOperations.addAndRemove_mt","thrpt",8,9,22074.809782,1164.482057,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.AddDeleteOperations.addAndRemove_st","thrpt",1,9,27920.148454,1671.948438,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.mt","thrpt",8,9,65590.023130,4510.123378,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.mt:addAndRemove_mt","thrpt",8,9,31438.736079,1999.788451,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.mt:read_mt","thrpt",8,9,34151.287051,6336.307831,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.st","thrpt",2,9,303093.054908,43012.863979,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.st:addAndRemove_st","thrpt",2,9,105460.609163,9544.674361,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.st:read_st","thrpt",2,9,197632.445745,33725.661697,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1180075232.688836,96663705.270618,"ops/s",true,true,,UNION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1177205641.239290,101757283.813635,"ops/s",true,true,,UNION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,2875188.019952,89178.326912,"ops/s",true,true,,UNION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,397130.996301,20119.708553,"ops/s",true,true,,UNION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1519769.486358,15235.363621,"ops/s",true,true,,UNION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1544715.113285,14474.199566,"ops/s",true,true,,UNION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,114395.651244,1721.900596,"ops/s",true,true,,UNION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,113602.078165,2693.909317,"ops/s",true,true,,UNION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,4850.635446,153.013630,"ops/s",true,true,,UNION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,4846.161938,71.686381,"ops/s",true,true,,UNION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1582.668041,89.503659,"ops/s",true,true,,UNION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1580.892790,56.443321,"ops/s",true,true,,UNION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1163514590.831695,99995643.974634,"ops/s",true,true,,INTERSECTION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1165571824.845025,71747313.719436,"ops/s",true,true,,INTERSECTION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,2883260.228345,35631.906951,"ops/s",true,true,,INTERSECTION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,384812.314906,8778.169463,"ops/s",true,true,,INTERSECTION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1511581.430775,15064.890310,"ops/s",true,true,,INTERSECTION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1550831.266561,66110.411138,"ops/s",true,true,,INTERSECTION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,168255.018686,1464.037673,"ops/s",true,true,,INTERSECTION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,168213.593791,2574.555131,"ops/s",true,true,,INTERSECTION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,10228.163621,144.491865,"ops/s",true,true,,INTERSECTION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,10255.446386,87.382685,"ops/s",true,true,,INTERSECTION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3541.022715,42.926623,"ops/s",true,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3534.667691,49.705683,"ops/s",true,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1171146302.495642,68278686.144999,"ops/s",true,false,,UNION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1187847052.725232,8081202.457293,"ops/s",true,false,,UNION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,2863963.937060,96089.610591,"ops/s",true,false,,UNION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,390566.317730,10321.553394,"ops/s",true,false,,UNION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1517533.764530,28183.968600,"ops/s",true,false,,UNION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1510790.494775,34930.095115,"ops/s",true,false,,UNION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,308525.631635,6855.885985,"ops/s",true,false,,UNION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,301164.647971,2077.776291,"ops/s",true,false,,UNION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,11236.366241,25.027290,"ops/s",true,false,,UNION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,11257.468805,257.402528,"ops/s",true,false,,UNION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3915.924537,15.509924,"ops/s",true,false,,UNION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3897.604471,48.589070,"ops/s",true,false,,UNION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1180558536.849321,10256024.769873,"ops/s",true,false,,INTERSECTION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1181952955.028136,13897938.843439,"ops/s",true,false,,INTERSECTION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,2908525.744014,103566.170650,"ops/s",true,false,,INTERSECTION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,403599.540734,19339.460983,"ops/s",true,false,,INTERSECTION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1521516.279243,25687.864848,"ops/s",true,false,,INTERSECTION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1526606.758262,41210.301451,"ops/s",true,false,,INTERSECTION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,402154.154164,24577.457215,"ops/s",true,false,,INTERSECTION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,410544.891990,9968.332766,"ops/s",true,false,,INTERSECTION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,13016.817742,337.664509,"ops/s",true,false,,INTERSECTION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,13111.073138,247.371463,"ops/s",true,false,,INTERSECTION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,5057.984759,59.742908,"ops/s",true,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,5036.845041,88.457393,"ops/s",true,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1184400427.401907,11428492.387423,"ops/s",false,true,,UNION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1183631533.720130,8146949.527814,"ops/s",false,true,,UNION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,2890877.260376,104224.950688,"ops/s",false,true,,UNION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,395555.206333,12711.460378,"ops/s",false,true,,UNION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1542032.546373,44803.239342,"ops/s",false,true,,UNION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1527751.944817,11930.609812,"ops/s",false,true,,UNION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,115498.042881,2943.909043,"ops/s",false,true,,UNION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,115606.581778,3066.152658,"ops/s",false,true,,UNION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,4876.247944,76.470546,"ops/s",false,true,,UNION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,4894.884350,75.580161,"ops/s",false,true,,UNION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1612.801302,51.824728,"ops/s",false,true,,UNION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1594.013699,43.275193,"ops/s",false,true,,UNION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1165039235.918693,97398277.631627,"ops/s",false,true,,INTERSECTION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1162725987.777691,24111768.673858,"ops/s",false,true,,INTERSECTION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,2874330.153028,74364.043098,"ops/s",false,true,,INTERSECTION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,403791.632983,18659.479289,"ops/s",false,true,,INTERSECTION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1545497.706691,10916.117509,"ops/s",false,true,,INTERSECTION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1518043.774975,33134.160250,"ops/s",false,true,,INTERSECTION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,169168.050403,3016.067436,"ops/s",false,true,,INTERSECTION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,170046.654628,2221.783343,"ops/s",false,true,,INTERSECTION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,10280.042870,108.853433,"ops/s",false,true,,INTERSECTION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,10228.397677,196.804461,"ops/s",false,true,,INTERSECTION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3529.325510,34.478637,"ops/s",false,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3540.570690,51.022503,"ops/s",false,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1186383579.278035,9743895.309897,"ops/s",false,false,,UNION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1181142052.423036,11973384.795401,"ops/s",false,false,,UNION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,2731798.707661,290220.942132,"ops/s",false,false,,UNION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,398735.320802,22376.725717,"ops/s",false,false,,UNION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1539021.222126,8999.056036,"ops/s",false,false,,UNION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1530833.354103,52362.205517,"ops/s",false,false,,UNION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,311398.914782,7487.534188,"ops/s",false,false,,UNION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,301510.155946,5878.272867,"ops/s",false,false,,UNION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,11356.124521,188.709180,"ops/s",false,false,,UNION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,11308.847054,156.785646,"ops/s",false,false,,UNION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3923.409293,37.097223,"ops/s",false,false,,UNION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3934.913223,42.900159,"ops/s",false,false,,UNION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1165366891.751717,97760547.253281,"ops/s",false,false,,INTERSECTION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1166092960.235716,104297052.215852,"ops/s",false,false,,INTERSECTION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,2778234.638183,290523.641406,"ops/s",false,false,,INTERSECTION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,401843.905524,20624.839621,"ops/s",false,false,,INTERSECTION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1545389.448710,35068.445807,"ops/s",false,false,,INTERSECTION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1524940.808070,94667.806026,"ops/s",false,false,,INTERSECTION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,414032.887024,9658.815829,"ops/s",false,false,,INTERSECTION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,404511.144269,8333.664629,"ops/s",false,false,,INTERSECTION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,13109.117963,147.144746,"ops/s",false,false,,INTERSECTION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,13163.744707,253.407028,"ops/s",false,false,,INTERSECTION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,5068.993095,30.536993,"ops/s",false,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,5061.406287,110.328423,"ops/s",false,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,305279900.868682,3790405.353228,"ops/s",true,true,,UNION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,306577300.879834,2268697.896232,"ops/s",true,true,,UNION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,760850.059319,8485.625158,"ops/s",true,true,,UNION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,113570.273197,3166.755102,"ops/s",true,true,,UNION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,420241.324824,13803.366600,"ops/s",true,true,,UNION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,423042.602808,13394.400614,"ops/s",true,true,,UNION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,20356.503729,595.805914,"ops/s",true,true,,UNION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,20493.221755,896.908068,"ops/s",true,true,,UNION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1291.379581,117.066117,"ops/s",true,true,,UNION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1243.107437,23.438023,"ops/s",true,true,,UNION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,802.056999,13.186481,"ops/s",true,true,,UNION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,784.812188,13.434425,"ops/s",true,true,,UNION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,308534543.066105,2547053.243192,"ops/s",true,true,,INTERSECTION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,313971938.675936,2813786.981959,"ops/s",true,true,,INTERSECTION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,783791.856743,17820.232390,"ops/s",true,true,,INTERSECTION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,118791.741867,2885.378789,"ops/s",true,true,,INTERSECTION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,418586.911137,11724.845695,"ops/s",true,true,,INTERSECTION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,424835.702954,4937.455205,"ops/s",true,true,,INTERSECTION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,30383.018864,820.269253,"ops/s",true,true,,INTERSECTION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,30165.929908,789.635306,"ops/s",true,true,,INTERSECTION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,3320.562738,54.200190,"ops/s",true,true,,INTERSECTION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,3293.024278,40.208337,"ops/s",true,true,,INTERSECTION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2177.522545,23.922174,"ops/s",true,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2188.978717,23.437149,"ops/s",true,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,307696592.474157,3421858.633085,"ops/s",true,false,,UNION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,312252275.740360,3277868.750941,"ops/s",true,false,,UNION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,772022.841984,20936.649500,"ops/s",true,false,,UNION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,117131.929517,4586.059478,"ops/s",true,false,,UNION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,428210.676683,11553.316402,"ops/s",true,false,,UNION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,416420.705254,8939.810929,"ops/s",true,false,,UNION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,82578.229189,2280.118725,"ops/s",true,false,,UNION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,83472.708982,3791.727923,"ops/s",true,false,,UNION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2305.265943,77.667479,"ops/s",true,false,,UNION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2320.402245,36.662323,"ops/s",true,false,,UNION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,804.416028,39.214864,"ops/s",true,false,,UNION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,793.077116,18.872072,"ops/s",true,false,,UNION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,327032740.309743,13973197.086207,"ops/s",true,false,,INTERSECTION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,318034480.052483,2760721.480511,"ops/s",true,false,,INTERSECTION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,778397.182636,12797.208401,"ops/s",true,false,,INTERSECTION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,121090.145910,4157.583590,"ops/s",true,false,,INTERSECTION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,430120.764220,10046.482162,"ops/s",true,false,,INTERSECTION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,439052.987589,10949.175292,"ops/s",true,false,,INTERSECTION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,114772.228219,4341.606459,"ops/s",true,false,,INTERSECTION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,112138.556005,6409.921014,"ops/s",true,false,,INTERSECTION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2795.226979,101.000750,"ops/s",true,false,,INTERSECTION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2777.803599,39.076350,"ops/s",true,false,,INTERSECTION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1064.152944,12.941249,"ops/s",true,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1047.867696,20.196113,"ops/s",true,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,315050186.293907,3250720.940300,"ops/s",false,true,,UNION,,,,,IGNORE
