"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: intern","Param: merge","Param: parallel","Param: query","Param: size","Param: type","Param: unmatched"
"com.zigurs.karlis.utils.search.bench.AddDeleteOperations.multi","thrpt",8,9,21251.137383,604.216940,"ops/s",,,,,,,
"com.zigurs.karlis.utils.search.bench.AddDeleteOperations.single","thrpt",1,9,25402.703788,1459.150082,"ops/s",,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.mt","thrpt",8,9,58237.928939,4029.753064,"ops/s",,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.mt:addAndRemove_multi","thrpt",8,9,31000.695277,1233.601713,"ops/s",,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.mt:read_multi","thrpt",8,9,27237.233662,4799.528749,"ops/s",,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.st","thrpt",2,9,248334.443562,40778.132453,"ops/s",,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.st:addAndRemove_single","thrpt",2,9,88984.474329,11220.673067,"ops/s",,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.st:read_single","thrpt",2,9,159349.969233,30290.084820,"ops/s",,,,,,,
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1120029855.951728,21014810.877007,"ops/s",true,UNION,true,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1117054030.749260,15756543.609658,"ops/s",true,UNION,true,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,2450610.826155,56255.263097,"ops/s",true,UNION,true,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,375479.382180,4608.111056,"ops/s",true,UNION,true,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1362507.987177,22266.417263,"ops/s",true,UNION,true,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1355169.012862,29806.213019,"ops/s",true,UNION,true,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,182592.606628,3893.291019,"ops/s",true,UNION,true,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,180905.383505,2438.761113,"ops/s",true,UNION,true,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,10969.945674,347.463444,"ops/s",true,UNION,true,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,11143.997903,96.598685,"ops/s",true,UNION,true,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,3636.566762,41.322487,"ops/s",true,UNION,true,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,3578.722856,70.167132,"ops/s",true,UNION,true,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1112465464.789432,15828369.422797,"ops/s",true,UNION,false,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1110705613.350228,50763974.851271,"ops/s",true,UNION,false,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,2060095.058056,71370.471803,"ops/s",true,UNION,false,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,369062.788436,17921.906678,"ops/s",true,UNION,false,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1206456.978449,87691.020104,"ops/s",true,UNION,false,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1199388.137291,25689.603358,"ops/s",true,UNION,false,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,337977.588868,10848.876159,"ops/s",true,UNION,false,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,340614.520715,10481.957582,"ops/s",true,UNION,false,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,11951.673876,184.228624,"ops/s",true,UNION,false,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,12099.639560,230.673034,"ops/s",true,UNION,false,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,3819.743445,85.637269,"ops/s",true,UNION,false,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,3835.663725,121.014642,"ops/s",true,UNION,false,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1107038602.364825,27609587.399435,"ops/s",true,INTERSECTION,true,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1101262280.004211,86889761.818689,"ops/s",true,INTERSECTION,true,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,2452310.534133,90817.260778,"ops/s",true,INTERSECTION,true,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,372888.958686,12162.191975,"ops/s",true,INTERSECTION,true,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1352119.959530,73547.972782,"ops/s",true,INTERSECTION,true,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1350235.018436,50801.704043,"ops/s",true,INTERSECTION,true,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,194256.019086,3964.704392,"ops/s",true,INTERSECTION,true,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,190303.070302,8567.044306,"ops/s",true,INTERSECTION,true,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,11606.536143,150.473959,"ops/s",true,INTERSECTION,true,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,11685.989175,217.464756,"ops/s",true,INTERSECTION,true,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,4041.445345,49.872267,"ops/s",true,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,4065.521459,56.386065,"ops/s",true,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1066483171.842012,130228232.443769,"ops/s",true,INTERSECTION,false,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1116789648.064679,14081039.792375,"ops/s",true,INTERSECTION,false,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,2041779.865277,65317.591649,"ops/s",true,INTERSECTION,false,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,367115.126421,12832.509552,"ops/s",true,INTERSECTION,false,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1212603.857947,25407.581222,"ops/s",true,INTERSECTION,false,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1192488.387189,37826.703361,"ops/s",true,INTERSECTION,false,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,372538.954549,6552.062601,"ops/s",true,INTERSECTION,false,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,371573.202346,6397.998137,"ops/s",true,INTERSECTION,false,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,12589.405257,332.483765,"ops/s",true,INTERSECTION,false,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,12578.096374,207.180635,"ops/s",true,INTERSECTION,false,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,4902.696263,64.969773,"ops/s",true,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,4900.301086,71.312498,"ops/s",true,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1122173826.832481,15652143.635115,"ops/s",false,UNION,true,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1116412137.468604,13281863.228124,"ops/s",false,UNION,true,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,2456831.634053,98831.566743,"ops/s",false,UNION,true,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,372174.459136,14605.329770,"ops/s",false,UNION,true,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1333638.147198,31308.660881,"ops/s",false,UNION,true,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1315251.748052,68473.552702,"ops/s",false,UNION,true,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,178404.820826,3522.994957,"ops/s",false,UNION,true,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,179169.158976,2817.238619,"ops/s",false,UNION,true,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,10897.825600,170.056062,"ops/s",false,UNION,true,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,10916.539196,242.698201,"ops/s",false,UNION,true,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,3563.010427,66.830010,"ops/s",false,UNION,true,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,3571.690173,217.053649,"ops/s",false,UNION,true,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1108959303.078219,37156028.989516,"ops/s",false,UNION,false,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1100106702.083965,70094491.498512,"ops/s",false,UNION,false,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,2072075.559099,47677.777038,"ops/s",false,UNION,false,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,363104.405986,11657.315962,"ops/s",false,UNION,false,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1201033.159656,30309.295819,"ops/s",false,UNION,false,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1239961.360731,24189.034249,"ops/s",false,UNION,false,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,333543.997913,6018.578864,"ops/s",false,UNION,false,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,338090.439281,1788.403652,"ops/s",false,UNION,false,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,12157.304798,70.594784,"ops/s",false,UNION,false,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,11954.147872,205.244230,"ops/s",false,UNION,false,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,3808.320740,58.836001,"ops/s",false,UNION,false,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,3801.111881,58.063278,"ops/s",false,UNION,false,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1102347037.087267,100079704.486207,"ops/s",false,INTERSECTION,true,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1098553390.578890,85361581.255439,"ops/s",false,INTERSECTION,true,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,2493367.687915,60122.662430,"ops/s",false,INTERSECTION,true,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,387622.452529,15736.621897,"ops/s",false,INTERSECTION,true,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1327291.065209,52030.557463,"ops/s",false,INTERSECTION,true,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1339951.590498,34727.029309,"ops/s",false,INTERSECTION,true,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,194454.873249,6552.422248,"ops/s",false,INTERSECTION,true,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,189388.685922,3852.044272,"ops/s",false,INTERSECTION,true,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,11627.822684,309.375718,"ops/s",false,INTERSECTION,true,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,11667.647214,164.995453,"ops/s",false,INTERSECTION,true,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,4034.760136,112.513130,"ops/s",false,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,4058.237520,84.229568,"ops/s",false,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1101101945.552473,85067487.533026,"ops/s",false,INTERSECTION,false,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1116992662.327350,19851870.797825,"ops/s",false,INTERSECTION,false,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,2048809.058481,74554.581866,"ops/s",false,INTERSECTION,false,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,363971.294324,8379.325339,"ops/s",false,INTERSECTION,false,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1204889.945886,54102.823779,"ops/s",false,INTERSECTION,false,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,1208366.506076,18345.336695,"ops/s",false,INTERSECTION,false,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,378169.326923,12293.560332,"ops/s",false,INTERSECTION,false,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,368702.015266,7617.785858,"ops/s",false,INTERSECTION,false,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,12629.528387,233.033576,"ops/s",false,INTERSECTION,false,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,12621.047593,266.259528,"ops/s",false,INTERSECTION,false,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,4883.898347,60.839680,"ops/s",false,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.multi","thrpt",8,9,4858.304230,75.560779,"ops/s",false,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,318439301.150741,26638852.251442,"ops/s",true,UNION,true,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,314351178.855172,11863831.553439,"ops/s",true,UNION,true,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,680972.672534,75850.310262,"ops/s",true,UNION,true,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,114560.683586,4121.079156,"ops/s",true,UNION,true,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,389200.371497,8997.489221,"ops/s",true,UNION,true,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,379586.986700,13741.611465,"ops/s",true,UNION,true,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,42819.923917,3758.715638,"ops/s",true,UNION,true,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,46085.911378,3823.011581,"ops/s",true,UNION,true,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,3767.156271,258.133292,"ops/s",true,UNION,true,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,3748.259131,141.288726,"ops/s",true,UNION,true,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,1847.471426,19.724084,"ops/s",true,UNION,true,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,1864.890134,22.633156,"ops/s",true,UNION,true,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,314344429.050468,12997966.260711,"ops/s",true,UNION,false,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,290673809.443380,10910501.315987,"ops/s",true,UNION,false,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,575098.684466,10758.205144,"ops/s",true,UNION,false,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,108753.966941,8784.025699,"ops/s",true,UNION,false,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,345776.873973,15679.458142,"ops/s",true,UNION,false,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,363660.329703,18842.247656,"ops/s",true,UNION,false,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,97208.106381,4270.144934,"ops/s",true,UNION,false,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,96710.567443,2639.766354,"ops/s",true,UNION,false,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,2688.430898,143.487114,"ops/s",true,UNION,false,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,2672.789088,111.161559,"ops/s",true,UNION,false,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,861.749373,33.733625,"ops/s",true,UNION,false,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,835.717987,31.432147,"ops/s",true,UNION,false,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,309375395.417860,13424932.909753,"ops/s",true,INTERSECTION,true,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,311085091.840696,17980284.380711,"ops/s",true,INTERSECTION,true,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,649646.483088,18059.606823,"ops/s",true,INTERSECTION,true,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,112122.691161,2601.256735,"ops/s",true,INTERSECTION,true,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,372538.784432,14098.384187,"ops/s",true,INTERSECTION,true,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,383768.802880,18053.979692,"ops/s",true,INTERSECTION,true,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,45023.524117,3287.076849,"ops/s",true,INTERSECTION,true,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,47875.842747,3089.428075,"ops/s",true,INTERSECTION,true,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,3938.703195,191.928355,"ops/s",true,INTERSECTION,true,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,3964.552374,207.470388,"ops/s",true,INTERSECTION,true,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,2346.875427,12.857093,"ops/s",true,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,2364.039015,33.941233,"ops/s",true,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,310411258.053367,21109912.826955,"ops/s",true,INTERSECTION,false,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,310102833.006975,9270270.578547,"ops/s",true,INTERSECTION,false,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,628918.291463,16041.427048,"ops/s",true,INTERSECTION,false,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,111670.765152,6130.800998,"ops/s",true,INTERSECTION,false,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,359397.022293,12024.320948,"ops/s",true,INTERSECTION,false,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,358433.198806,22404.043678,"ops/s",true,INTERSECTION,false,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,104641.995982,5502.118550,"ops/s",true,INTERSECTION,false,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,104991.320413,6468.803492,"ops/s",true,INTERSECTION,false,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,2742.389401,159.706409,"ops/s",true,INTERSECTION,false,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,2653.187613,61.051547,"ops/s",true,INTERSECTION,false,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,1034.755860,19.850010,"ops/s",true,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,1021.018014,23.460741,"ops/s",true,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,306010285.893734,17297408.813082,"ops/s",false,UNION,true,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,308736604.019561,4147430.474060,"ops/s",false,UNION,true,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,692178.134942,24793.856658,"ops/s",false,UNION,true,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,112414.883135,3972.846368,"ops/s",false,UNION,true,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,365938.514090,12427.284700,"ops/s",false,UNION,true,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,366645.899986,17855.337378,"ops/s",false,UNION,true,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,43339.568209,2805.742392,"ops/s",false,UNION,true,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.single","thrpt",1,9,46847.434614,6048.590641,"ops/s",false,UNION,true,"wa sh",,,BACKTRACKING
